id,hour,click,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,character_id,conversation_turn,session_msg_count
7749902010710524592,14102517,0,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,136af292,7a63d37c,1,0,1005,19771,320,50,2227,0,679,100075,48,3ee8040893,3,3
829377035941284810,14102517,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,1f883dc7,1,0,1005,15702,320,50,1722,0,35,-1,79,7e09fc738a,17,24
8729976424351685344,14102517,1,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,45eca490,8a4875bd,1,0,1005,16615,320,50,1863,3,39,-1,23,17ef2358b4,3,24
10622624757895817095,14102518,1,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,711ee120,1,0,1005,17653,300,250,1994,2,39,-1,33,c9993d43d1,1,5
10864613325358086153,14102518,1,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4de84409,8ce34352,1,0,1005,21277,300,250,2443,2,39,-1,23,1ecbc789cb,2,4
11901100023466456741,14102518,0,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a91f16e9,68b6db2c,1,0,1005,19771,320,50,2227,0,679,100077,48,bde6009200,23,23
11950881805511856517,14102518,0,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ba6971ae,8a4875bd,1,0,1005,16208,320,50,1800,3,167,100077,23,a744251a0e,4,4
11996181301279667712,14102518,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7e51bfe2,e1eae715,1,3,1005,21191,320,50,2424,1,161,100192,71,110722f047,15,20
12447857051832107510,14102518,0,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aac26348,84ebbcd4,1,0,1005,17614,320,50,1993,2,1063,-1,33,e8465d51a0,45,69
13040862774328303483,14102518,0,0,85f751fd,c4e18dd6,50e219e0,55354a94,2b627705,0f2161f8,f462588d,09dc26a9,c464aa46,1,0,1005,21273,320,50,2443,2,39,-1,23,df54eddfcf,1,5
13108858192428922555,14102518,1,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd671b9f,d33c7281,1,0,1005,19950,320,50,1800,3,167,100081,23,207de5bfb1,19,19
14230490668551087935,14102518,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,41c0cb10,d787e91b,1,0,1005,20108,320,50,2299,2,1327,-1,52,1018539c0d,9,20
14762195932153073633,14102518,0,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,1006deca,227389c0,eb4d3131,0,0,1002,22371,320,50,2580,0,171,100228,108,840cfe302a,2,2
15372744145182273038,14102518,0,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,5c261764,aaae3a04,be74e6fe,1,0,1005,20632,320,50,2374,3,39,-1,23,e3d8157e68,5,9
15609600429404996722,14102518,0,0,41295d90,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,03b8c1c2,7a63d37c,1,0,1005,20009,320,50,2283,0,163,100076,95,3fd0801c5b,2,2
1680553958467045790,14102518,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,00fef33f,9e3836ff,1,0,1005,21676,320,50,2495,2,167,-1,23,32d2ab1831,12,19
18237830199937840824,14102518,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c68dbd47,496515fa,1,3,1005,21191,320,50,2424,1,161,100190,71,99d82c8767,1,2
18252247955662988957,14102518,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b8d90f1e,4ea23a13,1,0,1005,15704,320,50,1722,0,35,-1,79,38a7b4c659,2,8
2913941456447805740,14102518,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c9c6a787,2692a96a,1,3,1005,21189,320,50,2424,1,161,100191,71,69764d0905,2,5
3128287060857191176,14102518,1,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cfc5901b,d4897fef,1,0,1005,19950,320,50,1800,3,167,100077,23,f14b064baf,9,15
3612955580918486896,14102518,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1289d371,8a4875bd,1,0,1005,15705,320,50,1722,0,35,-1,79,8daf09379d,6,10
3873991648984625648,14102518,0,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,9e3a9c16,e5032f5a,ca6c08ff,1,3,1005,20751,320,50,1895,0,681,100028,101,bde6009200,4,4
3907549481807058072,14102518,1,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d5e0f20c,2692a96a,1,3,1005,21191,320,50,2424,1,161,100189,71,07aece2c7a,1,2
5517861788790861935,14102518,1,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,991ea876,1f0bc64f,1,0,1005,16687,320,50,1872,3,39,-1,23,7aa4acf7c3,4,5
5748411373782228704,14102518,0,0,5a83611c,b9b91c42,50e219e0,ecad2386,7801e8d9,07d7df22,b264d14e,8f1ca519,68df2e72,0,0,1002,6563,320,50,572,2,39,-1,32,141aa5991a,2,4
5754536547050323152,14102518,0,0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e724f052,a0f5f879,1,0,1005,4687,320,50,423,2,39,100148,32,76afeb8f84,3,4
6657715290489810183,14102518,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9e52404a,16954458,1,0,1005,15704,320,50,1722,0,35,-1,79,5fb590414a,1,10
6793962086502172051,14102518,1,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a94ced82,7b388821,1,0,1005,16208,320,50,1800,3,167,100077,23,a4ab3cf303,1,1
7924601001516025667,14102518,0,0,c9dea231,62fb8f5a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f8a1ea76,8a4875bd,1,0,1005,15703,320,50,1722,0,35,100084,79,f6b95ba2e3,3,4
8570672870292920478,14102518,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e790b92,fbec56bc,1,0,1005,15704,320,50,1722,0,35,-1,79,c95cc22614,5,19
8750437551774384404,14102518,1,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb079920,8a4875bd,1,0,1005,19594,320,50,2242,3,167,-1,23,46d36b2b92,10,42
8933296211200647540,14102518,0,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a1bc97e8,b4b19c97,1,0,1005,21611,320,50,2480,3,297,100111,61,3b8ea6bbca,3,8
9001147685423259262,14102518,0,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,67ff908c,5b895305,1,0,1005,20392,320,50,2340,3,1065,100111,159,9f11afa7ac,1,7
9048442409405190754,14102518,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1fc11a4a,e1eae715,1,0,1005,21191,320,50,2424,1,161,100189,71,8e86111306,1,6
9959965854647606040,14102518,0,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,925cbef0,8a4875bd,1,0,1005,6393,320,50,547,3,47,-1,23,85fc58c40a,2,3
10948629223852659147,14102519,0,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cc28ac00,b351e2d6,1,0,1005,17212,320,50,1887,3,39,-1,23,36efde2deb,11,12
12116039700582470328,14102519,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4a30e4cd,981edffc,1,3,1005,21189,320,50,2424,1,161,100189,71,96c0491bf3,1,2
12390411844312935182,14102519,0,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64af3ddc,36a30aeb,1,0,1005,16208,320,50,1800,3,167,100081,23,c45c4f2d83,12,16
12397085363041552662,14102519,0,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ef07c77,f60c2fd3,1,0,1005,20392,320,50,2340,3,1065,100111,159,5beb805c79,26,29
13319400462142275789,14102519,0,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b91efea4,a5bce124,1,0,1005,17654,300,250,1994,2,39,-1,33,b972877e8a,1,4
13463895070272807168,14102519,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d50799f2,054c8edf,1,3,1005,21189,320,50,2424,1,161,100193,71,e2e2aa8e6a,2,13
14932756916478684059,14102519,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9044aac5,1f0bc64f,1,0,1005,22261,320,50,2545,0,167,100084,221,9bbe4a8f94,8,17
1494611371767983026,14102519,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,957b188b,981edffc,1,3,1005,21189,320,50,2424,1,161,100193,71,d8672eb1d5,6,6
15673657837540010681,14102519,0,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,944f8fcd,b4b19c97,1,0,1005,17109,320,50,1946,1,43,100057,71,930d4243e8,1,16
15925593005723297557,14102519,1,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f9a3551,2cd8ff6d,1,0,1005,20966,320,50,2372,0,813,-1,46,5546ca3799,15,23
16758360659228645297,14102519,0,0,85f751fd,c4e18dd6,50e219e0,de23f149,ae637522,0f2161f8,a99f214a,963258aa,981edffc,1,3,1005,21818,320,50,2519,1,171,100191,71,15c4828762,28,38
17544143326529657052,14102519,0,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,acdc650f,ad328c4d,1,0,1005,20633,320,50,2374,3,39,-1,23,d62d885c22,3,10
17917740129589878076,14102519,0,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,202a2833,e6f3a5c2,1,0,1005,19771,320,50,2227,0,679,100081,48,85e847af1a,3,3
3463563690954028611,14102519,1,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,994cb0bd,2b580930,1,0,1005,16687,320,50,1872,3,39,100173,23,36efde2deb,5,9
3601322325511119963,14102519,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cf2f40eb,d787e91b,1,0,1005,22259,320,50,2545,0,167,100083,221,b3b7e6479a,4,11
4486866004887648891,14102519,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cb5703df,7abbbd5c,1,0,1005,22255,320,50,2545,0,167,-1,221,4dd543f575,2,9
462169557932514091,14102519,0,1,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,622eb409,8a4875bd,1,0,1005,16208,320,50,1800,3,167,100077,23,f027f9f18e,3,11
4751909663236939422,14102519,0,0,adc38581,f47b77d7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1e714846,4ea23a13,1,0,1005,16615,320,50,1863,3,39,-1,23,4968c6e929,6,20
5551595028725861501,14102519,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,62f8973c,7abbbd5c,1,0,1005,4687,320,50,423,2,39,100148,32,41141b53e4,1,1
616347562706380989,14102519,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4253714b,3bc980aa,1,0,1005,22254,320,50,2545,0,167,-1,221,308100931c,3,7
833389928985294122,14102519,1,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91561d07,526fa832,1,0,1005,6563,320,50,572,2,39,-1,32,ea865a680d,2,13
8633177869512215435,14102519,0,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8bd142b7,421872ab,1,0,1005,19772,320,50,2227,0,679,100077,48,e67f903112,1,1
9033379315690811029,14102519,1,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,7b446dc7,8705ad35,d787e91b,1,0,1005,20634,320,50,2374,3,39,-1,23,43d09d7607,1,2
10065348291689555072,14102520,0,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9343cb87,4ea23a13,1,0,1005,22254,320,50,2545,0,167,100083,221,bfe7ec117c,1,2
11035915950128466632,14102520,0,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e87a73b6,93f24a94,1f0bc64f,1,0,1005,4687,320,50,423,2,39,100148,32,37fe473f40,3,34
13664053485035148982,14102520,0,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,0f51b330,1c4449d2,f07e20f8,4,0,1010,17875,320,50,2036,3,47,-1,156,fbe4a24b6c,5,5
17243287774607250332,14102520,0,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,57ef6a89,1c6a881d,1,2,1005,6558,320,50,571,2,39,-1,32,bb75f9a6ba,2,2
18317472831333422072,14102520,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,71d6d586,e1eae715,1,3,1005,21191,320,50,2424,1,161,100191,71,df3243818e,2,18
315689072909374742,14102520,0,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94df2293,48fdda0b,1,0,1005,20312,320,50,1780,0,1711,100077,48,d4e3daa88b,2,5
4843933216633063134,14102520,1,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,44948e2b,24f6b932,1,0,1005,22259,320,50,2545,0,167,-1,221,f39217048c,2,13
10453152351477504273,14102521,1,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3563ae52,84ebbcd4,1,0,1005,17653,300,250,1994,2,39,100084,33,c95cc22614,29,32
10653838819452055446,14102521,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b32bcd0c,0bcabeaf,1,3,1005,21189,320,50,2424,1,161,100193,71,3de8e45989,2,8
11044416816510380201,14102521,1,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,625a8a40,7abbbd5c,1,0,1005,4687,320,50,423,2,39,100148,32,64e0a0aba1,10,22
15298592550143895771,14102521,1,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,a681843c,2891f384,1,0,1005,21157,320,50,2421,3,39,-1,23,7d824fcbb4,4,9
16436613400139244090,14102521,1,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,22730666,8a4875bd,1,0,1005,19950,320,50,1800,3,167,100075,23,36e00517d3,1,3
4396143813904313084,14102521,1,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,a424b22d,4d9f2c3f,779d90c2,1,0,1005,6991,320,50,613,2,39,-1,32,bf64cb278c,16,36
4698987089765074907,14102521,0,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9f15437f,0e32c832,1,0,1005,20345,300,250,2331,2,39,-1,23,e12d6f3267,7,7
5897861079352895771,14102521,0,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a450fb23,f2790a6a,1,0,1005,17239,320,50,1973,3,39,100063,23,29a563bffd,10,20
7309660083933239797,14102521,0,1,85f751fd,c4e18dd6,50e219e0,55ad1321,7801e8d9,0f2161f8,0e3d2574,6cb6e933,f07e20f8,4,0,1010,16838,320,50,1882,3,35,-1,13,7121804849,44,51
7460457456681397799,14102521,1,1,85f751fd,c4e18dd6,50e219e0,0639409a,7801e8d9,cef3e649,5acb3920,13944479,034b811d,4,2,1010,12471,320,50,1272,3,303,-1,15,75c9050d8b,2,2
10728832313174708629,14102522,0,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,e5fe3759,789f6be4,d787e91b,1,0,1005,17877,320,50,2036,3,47,-1,156,335da68722,1,9
13141258693920041870,14102522,0,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,84ebbcd4,1,0,1005,17653,300,250,1994,2,39,-1,33,1e78a0f899,4,16
14336363993865232337,14102522,0,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5fcaba9a,3bd9e8e7,1,0,1005,6392,320,50,547,3,47,-1,23,0508c444f0,6,13
14653964887386313948,14102522,0,1,85f751fd,c4e18dd6,50e219e0,1a3b3722,7801e8d9,0f2161f8,b9847a6a,4d12c194,2d81c3ad,5,0,1010,19771,320,50,2227,0,679,100077,48,b2e17ec76a,11,18
15931093022067062509,14102522,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ebd37151,fed5ad55,1,0,1005,17014,320,50,1872,3,39,-1,23,5ade85ab31,1,2
16593367169745548096,14102522,0,0,85f751fd,c4e18dd6,50e219e0,85b28c93,ae637522,8ded1f7a,a99f214a,0c81c9f9,36b67a2a,1,0,1005,22322,320,50,2576,1,161,-1,71,3c5807f97c,2,8
18264632009535643252,14102522,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,6ae38acd,0bcabeaf,1,3,1005,21191,320,50,2424,1,161,100193,71,c114f6f749,5,25
18274533683364377388,14102522,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c809ada2,0bcabeaf,1,3,1005,21191,320,50,2424,1,161,100191,71,b66a2c1968,2,8
3318357922699494785,14102522,0,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,c7082e18,3421dfe4,1,0,1005,375,320,50,112,3,1319,-1,15,2a07429a45,12,18
3681983036472319021,14102522,1,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,917d566d,fce66524,1,0,1005,4687,320,50,423,2,39,100148,32,b42616a72a,7,15
4213768669370541427,14102522,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,66fba353,2692a96a,1,3,1005,21189,320,50,2424,1,161,100190,71,8d336b824c,1,1
5085437010668860675,14102522,1,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9087d6c8,9e75183d,1,0,1005,16859,320,50,1887,3,39,100194,23,66b5b15a1c,2,9
6849408169857593496,14102522,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,571a946f,2692a96a,1,3,1005,21191,320,50,2424,1,161,100189,71,ad0014fbe1,3,3
8290799046523234993,14102522,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,43e6fa67,e1eae715,1,3,1005,21191,320,50,2424,1,161,100190,71,85e847af1a,32,45
8870367786707363600,14102522,1,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,fe7cb273,24110490,be74e6fe,1,0,1005,20633,320,50,2374,3,39,-1,23,213a2e9394,2,9
9044435189626433776,14102522,1,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b2a0f2da,0dc22ebc,1,0,1005,17264,320,50,1872,3,39,-1,23,961d56ae96,1,2
10770864035698484940,14102523,1,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d6d59f78,57b3c6c3,1,0,1005,20633,320,50,2374,3,39,-1,23,47858279f5,3,21
12014539168525599036,14102523,0,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,26b0457d,9641d2da,e4a6a646,1,3,1005,21197,320,50,2425,1,427,100012,71,94d8e3d5ea,5,14
12712319634037465538,14102523,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b7474e7,7abbbd5c,1,0,1005,17014,320,50,1872,3,39,-1,23,af81412fdc,1,1
13689852557341546715,14102523,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2d7c2dc,be87996b,1,2,1005,4687,320,50,423,2,39,100148,32,e8465d51a0,1,1
14466007383759157971,14102523,0,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,730f7c67,d4897fef,1,0,1005,4687,320,50,423,2,39,100148,32,b1afac1de0,1,1
14768173876686971969,14102523,0,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,28ed44ad,9e3836ff,1,0,1005,17017,320,50,1873,3,39,-1,23,bc260e8185,11,25
1826587394561693255,14102523,0,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,61cbca1d,36b67a2a,1,0,1005,16352,320,50,1823,1,167,100003,71,4bacc2356c,1,3
2422516664378351467,14102523,0,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,61d21881,d0da432c,2de871e6,1,2,1005,377,320,50,112,3,1319,-1,15,84bec0e206,1,3
3206872271745123863,14102523,0,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,fff10921,e5fd5e4f,8a4875bd,1,0,1005,16615,320,50,1863,3,39,100119,23,cd5ea6fac8,29,36
4023404925863205351,14102523,0,0,85f751fd,c4e18dd6,50e219e0,9c1a0df5,2347f47a,0f2161f8,8c73034a,87b8a90c,5096d134,1,0,1005,20476,320,50,2348,3,427,100003,61,7e77f4476d,31,33
490460795836705680,14102523,0,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f6de82c,a0f5f879,1,0,1005,19950,320,50,1800,3,167,100076,23,ced31284d9,1,12
6911438932946744261,14102523,0,0,85f751fd,c4e18dd6,50e219e0,41d0aa21,7801e8d9,0f2161f8,a99f214a,ef4b8fc7,2891f384,1,0,1005,17875,320,50,2036,3,47,-1,156,f29d731ce7,6,7
11403431677610870285,14102600,0,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,fd1ab1f0,1,0,1005,17654,300,250,1994,2,39,-1,33,ba677aa105,26,29
1257200661080740730,14102600,0,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,1f133780,3e309142,cdf6ea96,1,0,1005,4687,320,50,423,2,39,100148,32,5874089f48,4,8
147174730742122693,14102600,0,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9ca195,cc045f4e,1,0,1005,20966,320,50,2372,0,813,-1,46,ab0d641088,7,22
15338684194683572697,14102600,0,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c47645b1,d787e91b,1,0,1005,17654,300,250,1994,2,39,-1,33,bc8c65ee04,1,5
1684622593855457901,14102600,0,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68470bfa,60f13afb,1,0,1005,18854,320,50,1882,3,35,-1,13,f39217048c,22,22
4662178897287807640,14102600,0,0,85f751fd,c4e18dd6,50e219e0,c8ad1017,2347f47a,f95efa07,a99f214a,97b4dfb1,d787e91b,1,0,1005,6402,320,50,550,3,39,-1,23,edb887c3f4,1,32
6550623988037421361,14102600,0,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b2f7f9f4,7c0dcb56,1,0,1005,20633,320,50,2374,3,39,-1,23,20830d4ff9,12,14
6636725012764967517,14102600,1,0,85f751fd,c4e18dd6,50e219e0,c105f675,2347f47a,0f2161f8,a99f214a,8d6ec782,c6263d8a,1,0,1005,19595,320,50,2242,3,167,-1,23,14a9f54fd6,3,3
9283753264667938330,14102600,0,0,85f751fd,c4e18dd6,50e219e0,0a3b4a58,d9b5648e,0f2161f8,a99f214a,97d8c1e7,f4fffcd0,1,0,1005,21611,320,50,2480,3,297,100111,61,20c1587906,4,4
10249973446753851371,14102601,0,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f39b3397,e1eae715,1,3,1005,21191,320,50,2424,1,161,100189,71,31ff8405af,1,1
11167587207923642002,14102601,0,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,26b69b6a,d787e91b,1,0,1005,20007,320,50,2283,0,163,-1,95,a7b3c7c3aa,11,12
12645507102949605455,14102601,0,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,323e7dcb,44801bc1,1,0,1005,17653,300,250,1994,2,39,100084,33,3302bd4a83,2,4
13138131720893560567,14102601,0,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,43d99000,2ea4f8ba,1,0,1005,21611,320,50,2480,3,297,100111,61,230a39f9b1,1,1
14444228165985993193,14102601,0,0,29fac11c,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0af22eea,401e8747,34da6735,0,0,1002,22197,320,50,2556,3,167,100199,23,64878294d5,1,5
14606425092320284717,14102601,0,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3142ff0b,d4897fef,1,0,1005,16208,320,50,1800,3,167,100074,23,5d48fbac9a,3,3
16305612642907653763,14102601,1,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fa5a4dc1,d787e91b,1,0,1005,17753,320,50,1993,2,1063,-1,33,e7597d6b02,7,40
2521813357288280324,14102601,1,0,65bb6a59,4272ca4c,50e219e0,ecad2386,7801e8d9,07d7df22,5c314860,bff3f4de,911a3c09,0,0,1002,6563,320,50,572,2,39,-1,32,4faf063ccd,7,8
263541471183486805,14102601,1,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6b387640,1f0bc64f,1,0,1005,20634,320,50,2374,3,39,-1,23,a57f473cc9,5,6
4215069751292631786,14102601,0,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1576d3e6,d14c4241,1,0,1005,20153,320,50,2307,3,163,-1,61,c4ed981ef6,1,2
10688305311815448765,14102602,0,0,2a645695,5c2cd81e,50e219e0,ecad2386,7801e8d9,07d7df22,df6748c0,67409f8c,072c9f1e,0,0,1002,21412,320,50,2467,2,167,100077,23,f789104abb,19,21
10792976220979271848,14102602,1,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9f4f953d,30b056c0,1,0,1005,19665,320,50,2253,2,303,-1,52,a82d82abd7,1,10
13167101124813636301,14102602,0,0,a848250b,fcc13576,50e219e0,ecad2386,7801e8d9,07d7df22,31e82684,968324d7,a9b05547,0,0,1002,18925,320,50,1926,2,39,-1,13,91c0ab3560,16,40
13254199281919328235,14102602,0,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2753e6da,b51e0f6d,1,0,1005,19015,300,250,2162,2,39,-1,33,80511f385a,19,19
